tid,artist,category,genre,id,title,tracks,year
96,varios,folk,,100103,time well spent 93,you are the one let the heavens be glad jesus you are lord rock of my salvation i will delight the baruch song you know better let s go take this city with all of my heart god is good all the time lord i lift your name on high maranatha ,
97,mary black,folk,,100104,without the fanfare,there s a train that leaves tonight state of heart nightime the crow in the cradle greatest dream the water is wide ellis island strange thing without the fanfare as i leave behind neidin diamond days going gone ,
98,arzu,folk,national folk,100105,ceylanim,ceylanim sagim yalan gunler camlar altina terketme mor koyun derrule sen kucuksun yarali ceylan iki keklik oy daglar uzun hava ele dogru ,
99,dunaways,folk,gospel,100106,beautiful day,beautiful day i ll cry all my teardrops god s not finished with me yet calvary still touches me cross on the side of the road the old country church he answered your prayer i ve drawn the line i still trust you god will move both ways welcome back the king welcome back the king reprise ,2003
100,indigo girls,folk,,100107,shaming of the sun,shame on you get out the map shed your skin it s alright caramia don t give that girl a gun leeds scooter boys everything in its own time cut it out burn all the letters hey kind friend ,
101,indigo girls,folk,,100108,strange fire,strange fire crazy game left me a fool i don t wanna know hey jesus get together walk away make it easier you left it up to me land of canaan bonus tracks crazy game bonus track everybody s waiting ,
103,ciãºnas,folk,irish,100110,celtic tiger,celtic tiger three jigs i know my love the long black veil o carolan s concerto that london winter dunmore lassies siãºil a rãºin glenside polkas the jug of punch the bridge of tears willie taylor river of gems ,2001
104,isle of light,folk,celtic,100111,winters welcome,we ve got to have love snow on the hills the toboggan run winter s welcome apples in winter winter apples we will two whistles in two hands voice of many waters crested hens peace like a snowfall road to lisdoonvarna julia delaney meets don quixote fig under the mistletoe ,2002
105,holly near,folk,folk,100112,simply love disc one,you can know all i am harbor me imagine my surprise put away nina mountain song kentucky woman you bet rock me in your arms something about the woman no loss of pride golden thread fire in the rain infatuation take it with you ,2000
106,the string cheese incident,folk,j a m,100113,untying the not,wake up sirens looking glass orion s belt mountain girl lonesome road blues elijah valley of the jig tinder box just passin through who am i time alive on my way ,2003
110,lovett lyle,folk,folk,100117,the road to ensenada,don t touch my hat her first mistake fiona that s right who loves you better private conversation promises it ought to be easier i can t love you anymore long tall texan christmas morning the road to ensenada ,
111,kisho real selectah,folk,,100118,pssst remix,dil dooba nisha choti si umar al habib kehdon tumhe kasam ki kasam ishq da mara dheere dheere hua o soniya janam janam mere naal achi lagti hai ,
112,rebecca st james,folk,gospel,100119,pray,pray ok give myself away hold me jesus i ll carry you come quickly lord peace mirror lord you re beautiful love to love you omega ,1998
115,lanã ando as redes,folk,gospel,100122,grito da noiva,meu amado deus ã fiel grito da noiva esther visita meu lar sala do trono desesperado de amor jeremias 1 em teus rios me consagro saudes ,
116,eugene cole and persuaded,folk,gospel,100123,he will work it out,stay with jesus there s not a friend smile oh give thanks my soul is anchored if it had not been he will work it out thank you caught up in his presence there when you need him ,1999
117,various artists,folk,folk,100124,zlote przeboje polskiego socjalizmu,jestesmy mloda gwardia piosenka o nowej hucie miliony rak czerwony autobus hymn sfmd pochod przyjazni do roboty na straznicy ojra ech ukochany kraj sposob na samotnosc to idzie mâ³odosc budujemy nowy dom niech zawsze swieci slonce na prawo most na lewo most mdm jest taki jeden skarb mariensztacka piosenka polonez warszawski trzej przyjaciele z boiska jeden zero dla nas pojde na stare miasto wielka radosc w warszawie jak przygoda to tylko w warszawie jak mlode stare miasto warszawski dzien a tu jest warszawa ,1999
119,tom paxton,folk,,100126,balloon alloon alloon,allen gator the dog with two tails the thing that isn t there at the quarium fish are orderly the crow that wanted to sing balloon alloon alloon i ve got the measles the monkeys baseball game the wooly booger in the sandbox all the children ,
121,various artistse 2,folk,holiday christmas,100128,holiday favorites christmas collection volume 2,amy grant santa s reindeer ride mavericks santa claus is back carpenters have yourself a merry little christmas jimmy buffet christmas island winona judd let s make a baby thing aaron neville please come home for christmas brian adms christmas time elton john step into christmas cathy bethia nothing but a child vince gill santa claus is coming to town ,1998
122,fnac choice,folk,pop,100129,salute flamenco,la la la rumba flamemca lagrima romance de amor serenata espanola sons de carrinlnoes triste santuario adelite caprichio arabe choro el nuevo dia colombiana farruca herencia latina rumba ,2003
123,leo kottke,folk,folk,100130,6 and 12 string guitar,the driving of the year nail the last of the arkansas greyhounds ojo crow river waltz the sailor s grave on the prairie vaseline machine gun jack fig watermelon jesu joy of man s desiring the fisherman the tennessee toad busted bicycle the brain of the purple mountain coolidge rising ,
124,tokio uchida,folk,folk,100131,coconuts clash,requiem for uncle brody sea gull blake s stumbling rag special in the bermuda triangle beef bowl east virginia princesses in sparta lonely night journey coconuts clash the march of catfishes tribute to rev gary davis thanks to stefan see you soon ,
125,derecho de madrid,folk,folk,100132,de madrid a mexico pasando por cuba,la adelita alla en el rancho grande cielito lindo naranjitay recuerdos las golondrinas cartagenera ronda del firuli habanera de madrid los gitanos la mattinata te quiero morena estrellita amapola son de la loma ,
126,all the best from russia,folk,,100133,all the best from russia,moscow by night casatchok dark eyes two guitars lagienka the little bell kalinka the red saraphan the moon shines bright the path to my lover evening twilight kosack lullaby raspacholl the great don volga shipper s song on the smooth volga ice on the volga the nightengale it s not the wind the twelve robbers stenka rasin the seagull have compassion on the neva cornflower oh was it so wonderful camp song the lark ,
127,songs 4 worship,folk,christian,100134,holy ground disc 2,joseph garlington come into his presence eugene greco in the presence don moen god will make a way charlie leblanc jesus name above all names kent henry i worship you almighty god maranatha singers i love you lord keith green oh lord you re beautiful maranatha singers when i look into your holiness maranatha singers open our eyes brentwood singers spirit of the living god maranatha singers we worship and adore thee ,1998
129,joan baez,folk,,100136,5,there but for fortune stewball it ain t me babe the death of queen jane child no 170 bachianas brasileiras n 5 go way from my window i still miss someone when you hear them cuckoos hollerin birmingham sunday so we ll go no more a roving o cangaceiro the unquiet grave child no 78 ,
130,marianne kesler,folk,,100137,all the days of my life,shine like gold a day like today wasteland of the mind there i am long time coming around scars hearts are much the same cord of three saturday night oh well searchlight of love all my days ,
131,mustafa sandal,folk,folk,100138,araba,aya benzer araba edit single bombaci detay iki tas cobra kalmadi bir anda jest oldu beni aglatma o hep bana suc bende bize gidelim ,1999
132,josã reza,folk,folk,100139,mais que saudades,mais que saudades tudo na vida amor proibido jogo amoroso ã tudo mentira bodas de prata faremos por amor por amor uma vela sobre a mesa te quero te quero carinhos e loucuras o amor ã louco sabor a ti ,
133,liliana herrero juan falu,folk,,100140,leguizamon castilla por ,llorare serenata del 900 carnavalito del duende cartas de amor que se queman juan del monte cantora de yala el rococo zamba de lozano la casa zamba del paã uelo cancion del que no hace nada me voy quedando ,
135,garth wilwand,folk,folk rock,100142,eyes of the hurricane,eyes of the hurricane forgive this town drug war the last show desperation lane promised land your eyes from l a he was wrong without a net the fields are empty no one to hold hittin the highway pleasant ridge ,2001
136,clannad,folk,celtic,100143,anam,rã na cruinne in a lifetime anam in fortune s hand the poison glen wilderness instrumental harry s game why worry ãširchill an chreagã in love and affection you re the one dobhar instrumental ,1990
137,doe maar,folk,,100144,4us,doe maar net alsof je loopt je lul achterna lajeninaja nooit meer slapen nachtzuster zoek het zelf maar maar uit 1 nacht alleen bang heroine pa alles gaat voorbij walska ,
138,guzman,folk,pop,100145,guzmã n y cã a,queridos compaã eros y sigue lloviendo de piel trigueã a perdã mi oportunidad seã ora azul un amor distinto solo pienso en ti carne roja superior el vividor calles del viejo parã s linda prima el paã s de la luz ,1998
139,david olney,folk,singer songwriter,100146,top to bottom,jama ball big cadillac you can count on me that s my story nothing matters but you hey now downtown alone frankie and johnny smoke on ice evil twin where do the good times go ,1991
140,flipper dave,folk,folk,100147,flipper dave,crashing my car swim home risk your life lost and found you re my friend eggs benedict it s a waste rough ground bottles to get you in bed out of luck ,1995
141,esma redzepova,folk,worldmusic,100148,esma queen of the gypsies macedonian songs disk 1 ,zasto si me majko rodila zapej makedonijo svadba makedonska blagunjo dejce kazi kazi libe stano grade moj bolna lezam duvni mi vetre povardarce kalesh ando dejgidi sine stojane nema fadje kazi slavke kazi cerko ,1998
142,al bano,folk,,100149,i grandi successi di al bano,13 storia d oggi ci sara nostalgia canaglia cara terra mia e la mia vita verso il sole mi sveglio e ci sei tu per sempre volare ciao ciao bambina la siepe felicita ,
143,jim butke,folk,celtic,100150,a feisin statement,reels 113 slip jigs 113 light jigs 114 treble jigs 73 open hornpipes 113 traditional hornpipes the downfall of paris 110 the king of the fairies 104 madame bonaparte 108 miss browns fancy 72 the orange rogue 71 the treble reels 116 ,
144,trio bravo,folk,national folk,100151,pieces,heimatweise spiel klezmer spiel krunk armenischer tanz la kanari ungarische leidenschaft nu m abandona czardasz freilach wolga fluesschen fruehlings hora rumaenische fantasie das jiddische medley ,
146,various artists,folk,folk,100153,ã â â ã â³â ã â ã â šâ ã song library 1,la la la ã â â šã â â ã â â½ã â žã â ¹ã â ã â ã æ â ã â šâ³ã æ ã æ å¾ ã æ â ã æ â³ã æ âªã æ â¼ã æ â ã â šâ ã æ å ã æ âªã â šâ ã â â ã â â šã â â ã â ã â ã å â ã â½âª ã â žâ ºã â ã â šå ã â šâ ¹ã å â ã â žâ ºã â ã â šå ã â ã å â ã â ã â ¹ã â šå ã â â ¹ ã â â ã â ã â ã ëœëœã â šâ ã â ã â žã â ã ã â šå ã â â ã â ã â â ã â šâ ã â¹â ã â ã å âªã â ã âªâ œã â šâ ã æ â ã â šâ¹ ã â å ã â œâ ,1997
147,james durst,folk,folk,100154,like the wind,song from slovenia filled up to here greys and blues amarillo to jesus goin to missouri missouri loves company the bleak and frozen tundra of your heart in the northern hemisphere love needs proximity won t somebody it happens every time like the wind what shall i take ,2000
149,pete seeger leon gieco,folk,,100156,concierto en vivo 1,hombres de hierro la cigarra tierra de sol y luna bajo el sol de bogota cristo de palacaguina la colina de la vida john henry brigada n 15 deported el deportado sailing up sailing down rio arriba rio abajo guantanamera ,
150,ivy markaity,folk,,100157,world s not big enough,hat full of rain hey jay cruel lullaby my hip life taste my pain pieces world s not big enough sacred views trust myself all i ever needed universal bliss trade my skin open invitation ,1997
151,cucunandy,folk,celtic,100158,contented minds,maid on the shore reel the casey set jigs what would you do yon green valley tha mi sgith dhen fhogair seo i am tired of this exile jigs the hunter s moon reel the hunt for wild flora helen of kirkonell jig reels lesquimaux reels west coast reels female sailor bold reels i m waiting for you ,2001
152,the cã ilã bandits,folk,folk,100159,hangin at the crossroads,sams reels durrow reel christmas eve paddy kellys paddy cannys shoemaker daughter shooglenifty hornpipe spey in spate devil among the tailors ballyea hangin at the crossroads hand me down the tackle first house in connacht two fifty to vigo micho russells masons apron callums jig doolin moon thunderhead belles of tipperary ,
153,nylons,folk,,100160,4 on the floor,good old acappella dream wildfire up on the roof chain gang heavenly bodies i love it when you call my name it s lonely at the top one fine day drift away eli s coming amazon kiss him goodbye ,
154,paddy reilly,folk,folk,100161,paddy reilly live,sullivans john sam hall peggy gordon spancil hill deportees old triangle rocky road to dublin carrickfergus the town i loved so well the fields of athenry rose of allendale ,
155,daily planet,folk,folklore,100162,the big scoop,the big scoop take your time india boss morning would crawdad soldier s joy wild horse the 3rd half the song of the banjo festival of fingers lords of dread ,1998
158,dario domingues,folk,,100165,los vibrantes,viento del norte faith pajaro del paraiso temuco jesus negro el alcatraz in peggy s eyes gitanos en el altiplano selva lacandona comandante comandante libertad libertad la yapa ,
160,vanja lazarova dimitrova,folk,folk,100167,love,koj ti ga dade tie crne oã i legnala gjurgja na ramno gumno ah minav gora devojce belo crveno ti li se najde leno moja mitra delija konja jahala slaga se sl nce da zajde ogledala se angelina katerino krotko jagnje petro petrolenko gizdava devojko mome stoe u livadi mi tovaril kales donco ,
161,sal solo band,folk,gospel,100168,through ancient eyes,kyrie eleison the flood father of nations gloria no other god deborah s song trust in me miserere speak to me prince of peace call on your name i ll sing my praise to him ,1999
