tid,artist,category,genre,id,title,tracks,year
107,gerardo peã a,folk,folklore,100114,nada,aguacero el sapo entre comillas adiccion te quiero y ya el gigante yo soy buenos vecinos â quien quiere jugar la revolucion canto de abril nada ,
108,lj booth,folk,folk,100115,the ox that pulls the cart,restless field clutter rising star hold on western ridge changing sky the ox that pulls the cart crow s couch where the music takes me ebba rise up singing box elder ,2002
109,stefan sundstrã m,folk,,100116,babyland,sabinas sjã tte sã ng babyland blã ljusvals flã der onda barn under isen ligger himlen boy oboy hjã rtat tar aldrig semester hur sabina gã r en konst utav att gã tyst minut fã r felsorterade sopor sopvisa fã r jan banan data track ,
111,kisho real selectah,folk,,100118,pssst remix,dil dooba nisha choti si umar al habib kehdon tumhe kasam ki kasam ishq da mara dheere dheere hua o soniya janam janam mere naal achi lagti hai ,
112,rebecca st james,folk,gospel,100119,pray,pray ok give myself away hold me jesus i ll carry you come quickly lord peace mirror lord you re beautiful love to love you omega ,1998
113,ã â ã â ã â¾ã â ã â ,folk,folk,100120,ã â â ã âºâºã â â¾ã â å ã â â ã âºå ,ã â å ã â â ã â šâ ¹ ã â â¹ã â ã å â ã â â³ã â â šã â ëœ ã â ã â ã å â onlyã â å ã â â ã â â ã å â ã â å pineapple hill ã â šâ ã æ â ã â šâ ã æ â ã æ â³ã æ â ã â ã â ëœ ã â â ã â ã â ã â šå october ã â å ã æ âªã æ âªã æ â¼ã â šâ ã â šâµã æ â ã æ â ã æ â³ã â šâ ã â å ã æ â ã â šâ ã â šâ ã æ â¼ ã â²ã â¾ã â š ã â šå ,
114,iris,folk,indie,100121,after school special,sweet tooth dan and an ant since the kitchen the new jazzy song always an adjective before we get there dos t ebbski tarquin rocks the drums purple blather ice slider pour extra water gone l aubade ,
115,lanã ando as redes,folk,gospel,100122,grito da noiva,meu amado deus ã fiel grito da noiva esther visita meu lar sala do trono desesperado de amor jeremias 1 em teus rios me consagro saudes ,
116,eugene cole and persuaded,folk,gospel,100123,he will work it out,stay with jesus there s not a friend smile oh give thanks my soul is anchored if it had not been he will work it out thank you caught up in his presence there when you need him ,1999
118,roger fortner,folk,gospel,100125,quiet time hymns on the guitar,jesus savior pilot me haven of rest power in the blood take my hand sweet hour of prayer it is well there is a fountain i must tell jesus i d rather have jesus my hope is built i surrender all he keeps me singing ,1998
119,tom paxton,folk,,100126,balloon alloon alloon,allen gator the dog with two tails the thing that isn t there at the quarium fish are orderly the crow that wanted to sing balloon alloon alloon i ve got the measles the monkeys baseball game the wooly booger in the sandbox all the children ,
120,franco bleve canto antico della nostra terra,folk,folklore,100127,canzoni brindisine,la rosa ca te tesi zumpa ninnella quandu l acieddu no t abbandono no no mamma la rondinella vegnu stancu di fori la puddica lu cuncirtinu mannaggia lu rimu quadriga brindisina lu citrulu aggiu sciuto a mari pi piscari n angidda ,1989
121,various artistse 2,folk,holiday christmas,100128,holiday favorites christmas collection volume 2,amy grant santa s reindeer ride mavericks santa claus is back carpenters have yourself a merry little christmas jimmy buffet christmas island winona judd let s make a baby thing aaron neville please come home for christmas brian adms christmas time elton john step into christmas cathy bethia nothing but a child vince gill santa claus is coming to town ,1998
122,fnac choice,folk,pop,100129,salute flamenco,la la la rumba flamemca lagrima romance de amor serenata espanola sons de carrinlnoes triste santuario adelite caprichio arabe choro el nuevo dia colombiana farruca herencia latina rumba ,2003
123,leo kottke,folk,folk,100130,6 and 12 string guitar,the driving of the year nail the last of the arkansas greyhounds ojo crow river waltz the sailor s grave on the prairie vaseline machine gun jack fig watermelon jesu joy of man s desiring the fisherman the tennessee toad busted bicycle the brain of the purple mountain coolidge rising ,
124,tokio uchida,folk,folk,100131,coconuts clash,requiem for uncle brody sea gull blake s stumbling rag special in the bermuda triangle beef bowl east virginia princesses in sparta lonely night journey coconuts clash the march of catfishes tribute to rev gary davis thanks to stefan see you soon ,
125,derecho de madrid,folk,folk,100132,de madrid a mexico pasando por cuba,la adelita alla en el rancho grande cielito lindo naranjitay recuerdos las golondrinas cartagenera ronda del firuli habanera de madrid los gitanos la mattinata te quiero morena estrellita amapola son de la loma ,
126,all the best from russia,folk,,100133,all the best from russia,moscow by night casatchok dark eyes two guitars lagienka the little bell kalinka the red saraphan the moon shines bright the path to my lover evening twilight kosack lullaby raspacholl the great don volga shipper s song on the smooth volga ice on the volga the nightengale it s not the wind the twelve robbers stenka rasin the seagull have compassion on the neva cornflower oh was it so wonderful camp song the lark ,
127,songs 4 worship,folk,christian,100134,holy ground disc 2,joseph garlington come into his presence eugene greco in the presence don moen god will make a way charlie leblanc jesus name above all names kent henry i worship you almighty god maranatha singers i love you lord keith green oh lord you re beautiful maranatha singers when i look into your holiness maranatha singers open our eyes brentwood singers spirit of the living god maranatha singers we worship and adore thee ,1998
128,various artists,folk,folk,100135,populã re musik aus griechenland,tassos mavroudis amsterdam tassos mavroudis tosrtaki tou ginake tassos mavroudis oh tarzan tassos mavroudis to enstikto greek folk group pegasus gerakina tassos mavroudis stin kastoria tassos mavroudis sti santorini tassos mavroudis ftexame tassos mavroudis ta dakria greek folk group pegasus miserlou tassos mavroudis i koppelies greek folk group pegasus zvarniara ,
129,joan baez,folk,,100136,5,there but for fortune stewball it ain t me babe the death of queen jane child no 170 bachianas brasileiras n 5 go way from my window i still miss someone when you hear them cuckoos hollerin birmingham sunday so we ll go no more a roving o cangaceiro the unquiet grave child no 78 ,
130,marianne kesler,folk,,100137,all the days of my life,shine like gold a day like today wasteland of the mind there i am long time coming around scars hearts are much the same cord of three saturday night oh well searchlight of love all my days ,
133,liliana herrero juan falu,folk,,100140,leguizamon castilla por ,llorare serenata del 900 carnavalito del duende cartas de amor que se queman juan del monte cantora de yala el rococo zamba de lozano la casa zamba del paã uelo cancion del que no hace nada me voy quedando ,
134,mã ra per,folk,folk rock,100141,minnesmã rken,med fã tterna fã rst en skã tsam jã kel tid hatten hej ã hã det ã r du klockan fyra sã ndamã ran lã gg benen pã ryggen gammelpiga raj raj rosita minnesmã rken extraspã r ,1996
135,garth wilwand,folk,folk rock,100142,eyes of the hurricane,eyes of the hurricane forgive this town drug war the last show desperation lane promised land your eyes from l a he was wrong without a net the fields are empty no one to hold hittin the highway pleasant ridge ,2001
136,clannad,folk,celtic,100143,anam,rã na cruinne in a lifetime anam in fortune s hand the poison glen wilderness instrumental harry s game why worry ãširchill an chreagã in love and affection you re the one dobhar instrumental ,1990
137,doe maar,folk,,100144,4us,doe maar net alsof je loopt je lul achterna lajeninaja nooit meer slapen nachtzuster zoek het zelf maar maar uit 1 nacht alleen bang heroine pa alles gaat voorbij walska ,
139,david olney,folk,singer songwriter,100146,top to bottom,jama ball big cadillac you can count on me that s my story nothing matters but you hey now downtown alone frankie and johnny smoke on ice evil twin where do the good times go ,1991
141,esma redzepova,folk,worldmusic,100148,esma queen of the gypsies macedonian songs disk 1 ,zasto si me majko rodila zapej makedonijo svadba makedonska blagunjo dejce kazi kazi libe stano grade moj bolna lezam duvni mi vetre povardarce kalesh ando dejgidi sine stojane nema fadje kazi slavke kazi cerko ,1998
142,al bano,folk,,100149,i grandi successi di al bano,13 storia d oggi ci sara nostalgia canaglia cara terra mia e la mia vita verso il sole mi sveglio e ci sei tu per sempre volare ciao ciao bambina la siepe felicita ,
143,jim butke,folk,celtic,100150,a feisin statement,reels 113 slip jigs 113 light jigs 114 treble jigs 73 open hornpipes 113 traditional hornpipes the downfall of paris 110 the king of the fairies 104 madame bonaparte 108 miss browns fancy 72 the orange rogue 71 the treble reels 116 ,
144,trio bravo,folk,national folk,100151,pieces,heimatweise spiel klezmer spiel krunk armenischer tanz la kanari ungarische leidenschaft nu m abandona czardasz freilach wolga fluesschen fruehlings hora rumaenische fantasie das jiddische medley ,
146,various artists,folk,folk,100153,ã â â ã â³â ã â ã â šâ ã song library 1,la la la ã â â šã â â ã â â½ã â žã â ¹ã â ã â ã æ â ã â šâ³ã æ ã æ å¾ ã æ â ã æ â³ã æ âªã æ â¼ã æ â ã â šâ ã æ å ã æ âªã â šâ ã â â ã â â šã â â ã â ã â ã å â ã â½âª ã â žâ ºã â ã â šå ã â šâ ¹ã å â ã â žâ ºã â ã â šå ã â ã å â ã â ã â ¹ã â šå ã â â ¹ ã â â ã â ã â ã ëœëœã â šâ ã â ã â žã â ã ã â šå ã â â ã â ã â â ã â šâ ã â¹â ã â ã å âªã â ã âªâ œã â šâ ã æ â ã â šâ¹ ã â å ã â œâ ,1997
147,james durst,folk,folk,100154,like the wind,song from slovenia filled up to here greys and blues amarillo to jesus goin to missouri missouri loves company the bleak and frozen tundra of your heart in the northern hemisphere love needs proximity won t somebody it happens every time like the wind what shall i take ,2000
148,konstantina,folk,,100155,i kaliteres stigmes mou,tilefono xamogelo ax ta matia sou logia i kardia mou tragouda ti mesogio panathema se as prospathisoume i nixta mi me rotas ki ego san poli mia elada fos san triantafilo ,1997
149,pete seeger leon gieco,folk,,100156,concierto en vivo 1,hombres de hierro la cigarra tierra de sol y luna bajo el sol de bogota cristo de palacaguina la colina de la vida john henry brigada n 15 deported el deportado sailing up sailing down rio arriba rio abajo guantanamera ,
152,the cã ilã bandits,folk,folk,100159,hangin at the crossroads,sams reels durrow reel christmas eve paddy kellys paddy cannys shoemaker daughter shooglenifty hornpipe spey in spate devil among the tailors ballyea hangin at the crossroads hand me down the tackle first house in connacht two fifty to vigo micho russells masons apron callums jig doolin moon thunderhead belles of tipperary ,
153,nylons,folk,,100160,4 on the floor,good old acappella dream wildfire up on the roof chain gang heavenly bodies i love it when you call my name it s lonely at the top one fine day drift away eli s coming amazon kiss him goodbye ,
154,paddy reilly,folk,folk,100161,paddy reilly live,sullivans john sam hall peggy gordon spancil hill deportees old triangle rocky road to dublin carrickfergus the town i loved so well the fields of athenry rose of allendale ,
156,kazuhiko kato,folk,folk,100163,bokuno sobani oideyo,bokuno sobani oideyo nihonno koufuku i nihonno koufuku ii nihonno koufuku iii daisenjigake daranayosa tanuki 9gatsuwa houkiboshiga nagareru toki nezumi chuu chuu neko nyan nyan artherno btick hiruneno mika zenifessional blues 13bangaino omochaya bokuno omochabako ,1969
159,vari,folk,latin,100166,el campeon latino,el campeon de la vida maria cristina el puente una mirada tu me estoy enamorando eneã ame dos mundos diferentes limon limonero guallando chicas malas solo tu piel canela piel adendro yo no me parazeco a nadie ,1999
160,vanja lazarova dimitrova,folk,folk,100167,love,koj ti ga dade tie crne oã i legnala gjurgja na ramno gumno ah minav gora devojce belo crveno ti li se najde leno moja mitra delija konja jahala slaga se sl nce da zajde ogledala se angelina katerino krotko jagnje petro petrolenko gizdava devojko mome stoe u livadi mi tovaril kales donco ,
161,sal solo band,folk,gospel,100168,through ancient eyes,kyrie eleison the flood father of nations gloria no other god deborah s song trust in me miserere speak to me prince of peace call on your name i ll sing my praise to him ,1999
162,hezekiah walker,folk,gospel,100169,the best of hezekiah walker,oh lord we praise you hallowed in this place the lord will make a way somehow walk in the light hold on i ll make it the storm will pass you must be born again spirit christ did it all ,1992
163,alexander scourby,folk,gospel,100170,king james bible,mark chapter 1 mark chapter 2 mark chapter 3 mark chapter 4 mark chapter 5 mark chapter 6 mark chapter 7 mark chapter 8 mark chapter 9 mark chapter 10 mark chapter 11 mark chapter 12 mark chapter 13 ,
164,bapi das baul,folk,folklore,100171,senses,mind mantra avatar kama women s freedom vision anurag in future divana don t break the heart anjali shining lights jamuna yogi somewhere else khypa gipsy girl feat natacha atlas sapna in your dream dream sadhana data ,2002
166,the tear garden,folk,indie,100173,bouquet of black orchids by mioudso99 ,sheila liked the rodeo ophelia tear garden my thorny thorny crown romulus and venus white coats and haloes blobbo sybil the spider consumes himself a ship named despair the centre bullet you and me and rainbows oo ee oo ,
167,rewasese entertainment,folk,fijian,100174,mana island,ni sa bula chuluchululu duri tiko na vatu ki baravi sa vadugu coka i rara ni tabua vei yanu yanu mana meu talanoataka 1982 ni yabaki vasa kuru a laba vula serau isa lei ,1991
170,merle haggard,folk,,100177,merle haggard country legend disc 3,it s not love always wanting you sing a sad song i can t be myself i take a lot of pride in what i am strangers daddy frank the sidewalks of chicago just between the two of us kentucky gambler sing me back home movin on ,
